timestamp,open,high,low,close,volume,time_utc,time,date,hour,ha_close,ha_open,ha_high,ha_low,MA1,MA2,MA3,MA4,macroTrend,microTrend,macroTrendLabel,microTrendLabel,ADX,+DI,-DI,whale,sz,stoch_k,stoch_d,Buy_TL,Sell_TL,signal_tl
1745244900000,1620.8,1637.89,1616.46,1637.34,18089.4901,2025-04-21 14:15:00+00:00,2025-04-21 11:15:00-03:00,2025-04-21,11:15:00,1628.1225,1618.428782030211,1637.89,1616.46,1624.4443575226733,1627.0586506701397,1618.8440467675862,1607.8154188574742,True,False,UP,DOWN,53.026902710971335,20.9447236180906,31.710552763819507,-,-9.346332894736834,100.0,87.05298618610202,False,False,-
1745245800000,1637.35,1641.82,1630.97,1632.69,10770.0834,2025-04-21 14:30:00+00:00,2025-04-21 11:30:00-03:00,2025-04-21,11:30:00,1635.7075,1623.2756410151055,1641.82,1623.2756410151055,1626.49220160946,1627.367538146206,1619.1779765345648,1608.092952003171,True,False,UP,DOWN,52.05672851520039,19.734474725857627,40.294691388421114,-,-7.844317105263144,100.0,100.0,False,False,-
1745246700000,1632.69,1634.43,1621.25,1634.16,11502.578,2025-04-21 14:45:00+00:00,2025-04-21 11:45:00-03:00,2025-04-21,11:45:00,1630.6325,1629.4915705075528,1634.43,1621.25,1627.2449831350127,1627.4841439266988,1619.4047987814051,1608.3172261125922,True,False,UP,DOWN,50.15777530067396,19.84648496276418,38.59588975868089,-,-6.209315789473673,100.0,100.0,False,False,-
1745247600000,1634.15,1635.16,1622.65,1623.3,6807.2703,2025-04-21 15:00:00+00:00,2025-04-21 12:00:00-03:00,2025-04-21,12:00:00,1628.8150000000003,1630.0620352537762,1635.16,1622.65,1627.5304407468286,1627.5316745007453,1619.591139399595,1608.5211840617208,True,False,UP,DOWN,47.8892234756501,18.601495974436457,34.211043076209386,-,-5.656182894736828,76.10380321350752,92.03460107116918,False,False,-
1745248500000,1623.31,1631.36,1622.91,1629.52,4851.5498,2025-04-21 15:15:00+00:00,2025-04-21 12:15:00-03:00,2025-04-21,12:15:00,1626.775,1629.4385176268884,1631.36,1622.91,1627.3930878837687,1627.504650411433,1619.7333940649496,1608.702814071057,True,False,UP,DOWN,46.21478682703346,17.05065147985165,33.25222193459358,-,-4.5221328947368375,84.05285587177411,86.71888636176055,False,False,-
1745249400000,1629.51,1631.36,1625.0,1625.86,5188.6916,2025-04-21 15:30:00+00:00,2025-04-21 12:30:00-03:00,2025-04-21,12:30:00,1627.9325,1628.1067588134442,1631.36,1625.0,1627.4911628139926,1627.519930753882,1619.895752598317,1608.894154229554,True,False,UP,DOWN,46.43355925298258,13.66536750250075,34.67043769185704,-,-3.821078947368435,68.56513759862248,76.24059889463472,False,False,-
1745250300000,1625.86,1626.21,1618.65,1623.3,6537.1888,2025-04-21 15:45:00+00:00,2025-04-21 12:45:00-03:00,2025-04-21,12:45:00,1623.5049999999999,1628.019629406722,1628.019629406722,1618.65,1626.7664059387212,1627.3765403698146,1619.9672228438947,1609.0395357795087,True,False,UP,DOWN,46.48297307693429,13.211290618383256,36.82622251121254,-,-3.3865328947368507,68.84551648884333,73.82116998641332,False,False,-
1745251200000,1623.3,1626.09,1618.0,1624.0,5854.1042,2025-04-21 16:00:00+00:00,2025-04-21 13:00:00-03:00,2025-04-21,13:00:00,1622.8474999999999,1625.762314703361,1626.09,1618.0,1626.0538775862265,1627.2147889280354,1620.0242580351046,1609.1769284583195,True,False,UP,DOWN,45.29627487916216,12.828856832936847,35.669532274515774,BOTTOM,-2.9222697368421104,71.91350454606952,69.7747195445118,False,False,-
1745252100000,1623.99,1624.8,1611.51,1613.66,5549.4119,2025-04-21 16:15:00+00:00,2025-04-21 13:15:00-03:00,2025-04-21,13:15:00,1618.49,1624.3049073516804,1624.8,1611.51,1624.6786271160033,1626.9031893234628,1619.9938766878747,1609.2695958368438,True,False,UP,DOWN,44.27171173684402,12.15803605677039,35.934023782125315,-,-3.532747368421055,60.297200214442036,67.01874041645165,False,False,-
1745253000000,1613.65,1617.02,1611.3,1611.85,5008.788,2025-04-21 16:30:00+00:00,2025-04-21 13:30:00-03:00,2025-04-21,13:30:00,1613.455,1621.39745367584,1621.39745367584,1611.3,1622.6379676403662,1626.4228968476248,1619.864393981184,1609.3112416494125,True,False,UP,DOWN,42.89428560026085,12.171295158515763,32.882772179897046,BOTTOM,-4.299793421052634,54.15958827015805,62.123431010223214,False,False,-
1745253900000,1611.86,1612.23,1587.18,1589.6,20492.7835,2025-04-21 16:45:00+00:00,2025-04-21 13:45:00-03:00,2025-04-21,13:45:00,1600.2175000000002,1617.42622683792,1617.42622683792,1587.18,1618.5615189784812,1625.4869898173524,1619.4753465756162,1609.2207566578763,True,False,UP,DOWN,43.506733305458795,9.379545017974378,42.61134436486398,-,-6.656667105263159,6.102591959672705,40.18646014809094,False,False,-
1745254800000,1589.6,1590.25,1571.37,1583.81,29321.3541,2025-04-21 17:00:00+00:00,2025-04-21 14:00:00-03:00,2025-04-21,14:00:00,1583.7574999999997,1608.8218634189602,1608.8218634189602,1571.37,1612.233515527848,1623.9966508953041,1618.7680624850098,1608.967390919987,True,False,UP,DOWN,44.43761203775822,8.650864959947448,45.56257197453863,BOTTOM,-8.96167105263157,3.680838968203222,21.314339732678004,False,False,-
1745255700000,1583.81,1590.01,1578.24,1584.44,21385.6873,2025-04-21 17:15:00+00:00,2025-04-21 14:15:00-03:00,2025-04-21,14:15:00,1584.125,1596.28968170948,1596.28968170948,1578.24,1607.1228763409665,1622.572663363329,1618.0820612476828,1608.720202950634,True,False,UP,DOWN,45.45122656340735,8.77343840240265,46.91659073116292,BOTTOM,-10.985686842105224,16.837462776496785,8.873631234790913,False,False,-
1745256600000,1584.44,1587.1,1579.17,1580.33,6470.9564,2025-04-21 17:30:00+00:00,2025-04-21 14:30:00-03:00,2025-04-21,14:30:00,1582.76,1590.2073408547399,1590.2073408547399,1579.17,1602.6932624607907,1621.1507825289245,1617.3826144903028,1608.4618924735134,True,False,UP,DOWN,46.435755070911895,8.970069151937542,46.92884042567183,-,-13.206024999999945,0.0,6.839433914900012,False,False,-
1745257500000,1580.33,1583.49,1573.49,1578.42,7468.0375,2025-04-21 17:45:00+00:00,2025-04-21 14:45:00-03:00,2025-04-21,14:45:00,1578.9325,1586.4836704273698,1586.4836704273698,1573.49,1598.373123831556,1619.6429867243203,1616.6212260845543,1608.168067672782,True,False,UP,DOWN,52.1181929567396,0.0,53.376368229020876,-,-15.40661710526309,0.0,5.612487592165604,False,False,-
1745258400000,1578.43,1579.05,1572.4,1576.59,7702.242,2025-04-21 18:00:00+00:00,2025-04-21 15:00:00-03:00,2025-04-21,15:00:00,1576.6175,1582.7080852136849,1582.7080852136849,1572.4,1594.417555862182,1618.1063621984517,1615.8290730927808,1607.854131676038,True,False,UP,DOWN,56.81459448554899,0.0,47.73162285764419,-,-17.587614473684134,0.9863310500217702,0.3287770166739329,False,False,-
1745259300000,1576.58,1579.22,1572.2,1574.39,5430.9928,2025-04-21 18:15:00+00:00,2025-04-21 15:15:00-03:00,2025-04-21,15:15:00,1575.5975,1579.6627926068425,1579.6627926068425,1572.2,1590.9957275236034,1616.588188548507,1615.0324082790623,1607.5331701668235,True,False,UP,DOWN,61.665889716195004,0.0,44.083951975071415,-,-19.72636447368412,0.0,0.3287770166739329,False,False,-
1745260200000,1574.4,1578.3,1569.0,1574.98,8219.8941,2025-04-21 18:30:00+00:00,2025-04-21 15:30:00-03:00,2025-04-21,15:30:00,1574.17,1577.6301463034213,1578.3,1569.0,1587.9365043374935,1615.0732532432035,1614.2232516794768,1607.2011983243676,True,False,UP,DOWN,66.69756707074957,0.0,46.087688136861196,-,-21.505626315789375,6.020821985095515,2.335717678372438,False,False,-
1745261100000,1574.97,1575.93,1567.28,1567.73,5124.7788,2025-04-21 18:45:00+00:00,2025-04-21 15:45:00-03:00,2025-04-21,15:45:00,1571.4775,1575.9000731517108,1575.93,1567.28,1584.9439580943126,1613.516262055946,1613.3768011511704,1606.845738639548,True,False,UP,DOWN,71.53984980516897,0.0,46.93909308767268,-,-23.799159210526216,0.0,2.0069406616985144,False,False,-
1745262000000,1567.73,1575.44,1564.07,1574.89,11017.2937,2025-04-21 19:00:00+00:00,2025-04-21 16:00:00-03:00,2025-04-21,16:00:00,1570.5325,1573.6887865758554,1575.44,1564.07,1582.3236929862558,1611.981127696805,1612.528399148177,1606.4844128819407,True,False,UP,DOWN,75.57866812970157,0.0,46.19563577098394,-,-25.029227631578838,22.61075126800005,9.543857751031865,False,False,-
1745262900000,1574.89,1580.98,1574.89,1579.15,19421.0871,2025-04-21 19:15:00+00:00,2025-04-21 16:15:00-03:00,2025-04-21,16:15:00,1577.4775,1572.1106432879278,1580.98,1572.1106432879278,1581.4425669887546,1610.7488552790621,1611.8343219373219,1606.1957868831155,True,False,UP,DOWN,79.35049273319352,0.0,48.55241862974328,-,-25.492853947368292,35.232932055884746,19.281227774628274,False,False,-
1745263800000,1579.15,1581.1,1575.77,1575.84,10271.9638,2025-04-21 19:30:00+00:00,2025-04-21 16:30:00-03:00,2025-04-21,16:30:00,1577.9650000000001,1574.794071643964,1581.1,1574.794071643964,1580.8102820817082,1609.57800330481,1611.1636422949985,1605.9148835310448,True,False,UP,DOWN,83.12936841753057,0.0,49.50935576278449,-,-25.83623289473672,34.104375720543814,30.64935301480955,False,False,-
1745264700000,1575.83,1578.1,1573.04,1573.7,7096.1845,2025-04-21 19:45:00+00:00,2025-04-21 16:45:00-03:00,2025-04-21,16:45:00,1575.1674999999998,1576.379535821982,1578.1,1573.04,1579.7843217032157,1608.3490567582096,1610.4508473980677,1605.6089394163082,True,False,UP,DOWN,86.74090491574395,0.0,49.711242299794996,-,-26.089053947368296,39.26876179766298,36.20202319136386,False,False,-
1745265600000,1573.7,1577.31,1573.11,1574.95,3923.3071,2025-04-21 20:00:00+00:00,2025-04-21 17:00:00-03:00,2025-04-21,17:00:00,1574.7675,1575.773517910991,1577.31,1573.11,1578.872172302631,1607.1497154454164,1609.7442464594922,1605.3020594221161,True,False,UP,DOWN,90.6001712460317,0.0,50.59208374223123,-,-25.89721973684198,56.48066864824249,43.284602055483106,False,False,-
1745266500000,1574.94,1576.5,1572.55,1573.1,4694.5217,2025-04-21 20:15:00+00:00,2025-04-21 17:15:00-03:00,2025-04-21,17:15:00,1574.2725,1575.2705089554954,1576.5,1572.55,1578.0358682476071,1605.9755291795086,1609.041835638512,1604.9933075870704,True,False,UP,DOWN,93.17742087279048,0.0,41.19517333844122,-,-25.630334210526197,86.60540785346377,60.78494609978976,False,False,-
1745267400000,1573.11,1576.0,1571.35,1575.1,3211.849,2025-04-21 20:30:00+00:00,2025-04-21 17:30:00-03:00,2025-04-21,17:30:00,1573.8899999999999,1574.7715044777478,1576.0,1571.35,1577.2820740207694,1604.8296174230977,1608.3457596852743,1604.6838219394378,True,False,UP,DOWN,95.45699937085638,0.0,36.82960663986302,-,-24.80496052631566,100.0,81.02869216723543,False,False,-
1745268300000,1575.1,1576.5,1574.22,1576.11,334.3959,2025-04-21 20:45:00+00:00,2025-04-21 17:45:00-03:00,2025-04-21,17:45:00,1575.4824999999998,1574.3307522388739,1576.5,1574.22,1576.9548787442657,1603.7815060865587,1607.695002067744,1604.3932615221302,True,False,UP,DOWN,97.70757880617035,0.0,36.18493837960254,-,-23.690597368420946,100.0,95.5351359511546,False,False,-
