timestamp,open,high,low,close,volume,time_utc,time,date,hour,sz,adx,Buy_TL,Sell_TL,signal_tl
1745557200000,1766.0,1770.99,1764.58,1769.41,2487.5665,2025-04-25 05:00:00+00:00,2025-04-25 02:00:00-03:00,2025-04-25,02:00:00,0.589366666666731,,False,False,-
1745558100000,1769.41,1770.57,1765.0,1768.6,1881.5392,2025-04-25 05:15:00+00:00,2025-04-25 02:15:00-03:00,2025-04-25,02:15:00,0.6206000000000904,,False,False,-
1745559000000,1768.6,1769.1,1763.07,1765.44,2249.9841,2025-04-25 05:30:00+00:00,2025-04-25 02:30:00-03:00,2025-04-25,02:30:00,0.3897000000000685,,False,False,-
1745559900000,1765.44,1768.19,1764.83,1767.26,1561.3866,2025-04-25 05:45:00+00:00,2025-04-25 02:45:00-03:00,2025-04-25,02:45:00,0.33550000000003133,,False,False,-
1745560800000,1767.26,1774.94,1765.62,1772.11,3131.3548,2025-04-25 06:00:00+00:00,2025-04-25 03:00:00-03:00,2025-04-25,03:00:00,0.4159666666666363,,False,False,-
1745561700000,1772.11,1775.3,1768.17,1774.69,3213.6405,2025-04-25 06:15:00+00:00,2025-04-25 03:15:00-03:00,2025-04-25,03:15:00,0.7347333333332813,,False,False,-
1745562600000,1774.7,1779.05,1773.25,1774.69,4322.0913,2025-04-25 06:30:00+00:00,2025-04-25 03:30:00-03:00,2025-04-25,03:30:00,0.7116333333333159,,False,False,-
1745563500000,1774.68,1780.46,1772.66,1776.96,3901.6272,2025-04-25 06:45:00+00:00,2025-04-25 03:45:00-03:00,2025-04-25,03:45:00,0.5838000000000102,,False,False,-
1745564400000,1776.96,1781.88,1774.9,1774.91,4903.7728,2025-04-25 07:00:00+00:00,2025-04-25 04:00:00-03:00,2025-04-25,04:00:00,-0.018833333333327575,37.20039652485108,False,False,-
1745565300000,1774.92,1777.8,1770.29,1772.11,4147.3703,2025-04-25 07:15:00+00:00,2025-04-25 04:15:00-03:00,2025-04-25,04:15:00,-0.640400000000002,36.763470788721534,False,False,-
1745566200000,1772.11,1776.5,1770.63,1773.19,6021.922,2025-04-25 07:30:00+00:00,2025-04-25 04:30:00-03:00,2025-04-25,04:30:00,-0.8825999999999794,36.6221406987643,False,False,-
1745567100000,1773.2,1777.49,1770.66,1777.18,7348.057,2025-04-25 07:45:00+00:00,2025-04-25 04:45:00-03:00,2025-04-25,04:45:00,-0.5078666666666027,36.55862198503078,True,False,BUY
1745568000000,1777.17,1778.8,1772.5,1773.3,5439.3243,2025-04-25 08:00:00+00:00,2025-04-25 05:00:00-03:00,2025-04-25,05:00:00,-0.30543333333327155,36.65420392469238,False,False,-
1745568900000,1773.3,1778.23,1772.8,1777.39,4210.4451,2025-04-25 08:15:00+00:00,2025-04-25 05:15:00-03:00,2025-04-25,05:15:00,0.07236666666670999,36.92334534821334,False,False,-
1745569800000,1777.39,1777.4,1773.14,1774.9,2809.7788,2025-04-25 08:30:00+00:00,2025-04-25 05:30:00-03:00,2025-04-25,05:30:00,0.1830666666666798,37.418330014791806,False,False,-
1745570700000,1774.9,1778.38,1773.53,1775.19,3428.9157,2025-04-25 08:45:00+00:00,2025-04-25 05:45:00-03:00,2025-04-25,05:45:00,0.042466666666659866,37.94941751254969,False,False,-
1745571600000,1775.18,1775.25,1764.29,1771.61,12456.4346,2025-04-25 09:00:00+00:00,2025-04-25 06:00:00-03:00,2025-04-25,06:00:00,0.1858333333333303,39.027113183078065,False,False,-
1745572500000,1771.6,1774.1,1766.62,1773.46,3118.9153,2025-04-25 09:15:00+00:00,2025-04-25 06:15:00-03:00,2025-04-25,06:15:00,0.5312666666666587,40.70833015513753,False,False,-
1745573400000,1773.46,1777.32,1773.03,1774.88,3144.929,2025-04-25 09:30:00+00:00,2025-04-25 06:30:00-03:00,2025-04-25,06:30:00,0.6788666666666859,43.095090766076545,False,False,-
1745574300000,1774.88,1793.29,1774.88,1788.11,11588.006,2025-04-25 09:45:00+00:00,2025-04-25 06:45:00-03:00,2025-04-25,06:45:00,1.0957666666667092,44.5364215609789,False,False,-
1745575200000,1788.1,1791.79,1778.0,1784.22,9125.8648,2025-04-25 10:00:00+00:00,2025-04-25 07:00:00-03:00,2025-04-25,07:00:00,1.0359666666667091,45.18177188068122,False,False,-
1745576100000,1784.22,1790.5,1780.41,1781.18,6974.9455,2025-04-25 10:15:00+00:00,2025-04-25 07:15:00-03:00,2025-04-25,07:15:00,0.3181333333333828,45.184823978781345,False,False,-
1745577000000,1781.19,1782.66,1772.41,1774.01,6890.6204,2025-04-25 10:30:00+00:00,2025-04-25 07:30:00-03:00,2025-04-25,07:30:00,-0.5605666666666138,44.86951907242882,False,False,-
1745577900000,1774.01,1776.3,1769.07,1771.6,4854.3589,2025-04-25 10:45:00+00:00,2025-04-25 07:45:00-03:00,2025-04-25,07:45:00,-1.2010999999999195,44.35572684131078,False,False,-
1745578800000,1771.61,1784.4,1771.61,1784.16,3777.8891,2025-04-25 11:00:00+00:00,2025-04-25 08:00:00-03:00,2025-04-25,08:00:00,-0.6141999999998893,43.21618250882398,True,False,BUY
1745579700000,1784.17,1788.0,1782.36,1785.64,4701.5894,2025-04-25 11:15:00+00:00,2025-04-25 08:15:00-03:00,2025-04-25,08:15:00,0.10686666666680367,41.904049002370705,False,False,-
1745580600000,1785.64,1786.34,1780.31,1781.71,6578.236,2025-04-25 11:30:00+00:00,2025-04-25 08:30:00-03:00,2025-04-25,08:30:00,0.4290000000001396,40.50688836061776,False,False,-
1745581500000,1781.7,1790.49,1781.22,1790.49,4962.2953,2025-04-25 11:45:00+00:00,2025-04-25 08:45:00-03:00,2025-04-25,08:45:00,0.9385000000001356,38.842615118751986,False,False,-
1745582400000,1790.49,1802.7,1785.1,1796.65,13573.4232,2025-04-25 12:00:00+00:00,2025-04-25 09:00:00-03:00,2025-04-25,09:00:00,1.1850000000000978,36.774758307134604,False,False,-
1745583300000,1796.65,1798.74,1783.33,1786.55,9111.6664,2025-04-25 12:15:00+00:00,2025-04-25 09:15:00-03:00,2025-04-25,09:15:00,0.706333333333389,34.372834127791414,False,True,SELL
1745584200000,1786.55,1791.83,1784.3,1789.9,3895.9712,2025-04-25 12:30:00+00:00,2025-04-25 09:30:00-03:00,2025-04-25,09:30:00,0.5000999999999908,31.71934438523079,False,False,-
1745585100000,1789.89,1789.9,1770.92,1773.1,16743.7858,2025-04-25 12:45:00+00:00,2025-04-25 09:45:00-03:00,2025-04-25,09:45:00,-0.5979666666667323,29.22469517009054,False,False,-
1745586000000,1773.11,1779.43,1769.31,1773.42,8699.921,2025-04-25 13:00:00+00:00,2025-04-25 10:00:00-03:00,2025-04-25,10:00:00,-1.2669333333333952,27.086628446237878,False,False,-
1745586900000,1773.43,1776.1,1764.65,1766.29,5865.9634,2025-04-25 13:15:00+00:00,2025-04-25 10:15:00-03:00,2025-04-25,10:15:00,-1.7561666666667133,25.62933234926405,False,False,-
1745587800000,1766.29,1775.4,1757.25,1771.8,13400.039,2025-04-25 13:30:00+00:00,2025-04-25 10:30:00-03:00,2025-04-25,10:30:00,-1.1815333333333389,24.924882170108617,True,False,BUY
1745588700000,1771.8,1776.59,1764.71,1769.11,8130.0376,2025-04-25 13:45:00+00:00,2025-04-25 10:45:00-03:00,2025-04-25,10:45:00,-0.5640666666666425,25.017253924433504,False,False,-
1745589600000,1769.1,1788.82,1768.47,1788.75,14854.1615,2025-04-25 14:00:00+00:00,2025-04-25 11:00:00-03:00,2025-04-25,11:00:00,0.9532666666666978,25.13598534102246,False,False,-
1745590500000,1788.76,1790.21,1772.77,1774.98,15716.4321,2025-04-25 14:15:00+00:00,2025-04-25 11:15:00-03:00,2025-04-25,11:15:00,1.0493333333333748,25.412326478236338,False,False,-
1745591400000,1774.99,1794.4,1771.28,1791.86,8108.2792,2025-04-25 14:30:00+00:00,2025-04-25 11:30:00-03:00,2025-04-25,11:30:00,1.6491000000000349,25.66223715844058,False,False,-
1745592300000,1791.85,1813.7,1789.62,1808.34,32825.2548,2025-04-25 14:45:00+00:00,2025-04-25 11:45:00-03:00,2025-04-25,11:45:00,2.4341666666666995,25.865553319133202,False,False,-
1745593200000,1808.34,1814.23,1802.42,1806.82,16486.3592,2025-04-25 15:00:00+00:00,2025-04-25 12:00:00-03:00,2025-04-25,12:00:00,2.212699999999991,25.708969940262623,False,True,SELL
1745594100000,1806.83,1827.32,1801.2,1814.59,29584.1944,2025-04-25 15:15:00+00:00,2025-04-25 12:15:00-03:00,2025-04-25,12:15:00,1.9355999999999678,25.511388355211015,False,False,-
1745595000000,1814.58,1825.0,1805.5,1808.11,22116.6981,2025-04-25 15:30:00+00:00,2025-04-25 12:30:00-03:00,2025-04-25,12:30:00,0.426133333333296,25.154360065881882,False,False,-
1745595900000,1808.12,1811.9,1804.14,1806.48,6399.6593,2025-04-25 15:45:00+00:00,2025-04-25 12:45:00-03:00,2025-04-25,12:45:00,-0.8098666666667305,24.616255806007427,False,False,-
1745596800000,1806.48,1809.23,1793.07,1793.7,9591.6066,2025-04-25 16:00:00+00:00,2025-04-25 13:00:00-03:00,2025-04-25,13:00:00,-2.0491333333334003,23.795262523002574,False,False,-
1745597700000,1793.7,1799.21,1788.11,1798.93,7457.5743,2025-04-25 16:15:00+00:00,2025-04-25 13:15:00-03:00,2025-04-25,13:15:00,-1.812133333333397,22.792991698865738,True,False,BUY
1745598600000,1798.93,1803.88,1795.79,1803.87,4199.0978,2025-04-25 16:30:00+00:00,2025-04-25 13:30:00-03:00,2025-04-25,13:30:00,-0.6506333333334124,21.829306815879175,False,False,-
1745599500000,1803.87,1803.89,1797.11,1801.75,3015.3932,2025-04-25 16:45:00+00:00,2025-04-25 13:45:00-03:00,2025-04-25,13:45:00,0.3730666666665842,20.96593050510049,False,False,-
1745600400000,1801.75,1806.52,1800.9,1804.85,3766.0675,2025-04-25 17:00:00+00:00,2025-04-25 14:00:00-03:00,2025-04-25,14:00:00,1.1114333333332205,20.37265340581249,False,False,-
1745601300000,1804.86,1810.89,1803.51,1806.74,4115.5675,2025-04-25 17:15:00+00:00,2025-04-25 14:15:00-03:00,2025-04-25,14:15:00,1.022066666666524,19.93361618642958,False,True,SELL
1745602200000,1806.74,1806.74,1785.44,1791.35,12038.0495,2025-04-25 17:30:00+00:00,2025-04-25 14:30:00-03:00,2025-04-25,14:30:00,0.1373333333331493,20.203027635968123,False,False,-
1745603100000,1791.37,1792.13,1782.4,1785.82,9965.1604,2025-04-25 17:45:00+00:00,2025-04-25 14:45:00-03:00,2025-04-25,14:45:00,-0.6111333333335551,21.211692904987025,False,False,-
1745604000000,1785.83,1793.29,1785.83,1792.44,2422.256,2025-04-25 18:00:00+00:00,2025-04-25 15:00:00-03:00,2025-04-25,15:00:00,-0.6391000000001554,23.025668108086293,False,False,-
1745604900000,1792.44,1796.4,1791.42,1796.03,2612.2178,2025-04-25 18:15:00+00:00,2025-04-25 15:15:00-03:00,2025-04-25,15:15:00,-0.17783333333343987,25.69259525048959,False,False,-
1745605800000,1796.04,1802.99,1795.86,1802.41,3251.857,2025-04-25 18:30:00+00:00,2025-04-25 15:30:00-03:00,2025-04-25,15:30:00,0.624266666666615,28.648025994676342,False,False,-
1745606700000,1802.41,1803.0,1795.0,1796.4,1894.005,2025-04-25 18:45:00+00:00,2025-04-25 15:45:00-03:00,2025-04-25,15:45:00,0.7118000000000186,31.807144513890066,False,False,-
1745607600000,1796.4,1800.79,1791.5,1792.62,4579.5936,2025-04-25 19:00:00+00:00,2025-04-25 16:00:00-03:00,2025-04-25,16:00:00,0.11003333333335141,35.11489798756741,False,False,-
1745608500000,1792.63,1800.46,1792.41,1799.26,3273.2348,2025-04-25 19:15:00+00:00,2025-04-25 16:15:00-03:00,2025-04-25,16:15:00,-0.08950000000000277,38.451853893078514,False,False,-
1745609400000,1799.25,1799.25,1792.74,1796.79,7068.0362,2025-04-25 19:30:00+00:00,2025-04-25 16:30:00-03:00,2025-04-25,16:30:00,-0.1226333333333605,41.68602731773609,False,False,-
1745610300000,1796.8,1802.85,1792.31,1802.16,2688.7755,2025-04-25 19:45:00+00:00,2025-04-25 16:45:00-03:00,2025-04-25,16:45:00,0.5369666666666513,44.32718761919314,False,False,-
1745611200000,1802.16,1804.44,1799.2,1800.5,3020.1598,2025-04-25 20:00:00+00:00,2025-04-25 17:00:00-03:00,2025-04-25,17:00:00,0.8167333333333227,46.56473190624456,False,False,-
1745612100000,1800.49,1806.3,1798.05,1798.1,3965.6667,2025-04-25 20:15:00+00:00,2025-04-25 17:15:00-03:00,2025-04-25,17:15:00,0.30046666666665944,48.17903531196748,False,False,-
1745613000000,1798.11,1801.71,1792.16,1792.37,3401.8655,2025-04-25 20:30:00+00:00,2025-04-25 17:30:00-03:00,2025-04-25,17:30:00,-0.6434333333333349,49.38323042110579,False,False,-
1745613900000,1792.37,1801.1,1792.37,1798.33,2092.4958,2025-04-25 20:45:00+00:00,2025-04-25 17:45:00-03:00,2025-04-25,17:45:00,-1.0700666666666439,50.18353805317633,False,False,-
1745614800000,1798.32,1800.79,1796.56,1800.79,409.6371,2025-04-25 21:00:00+00:00,2025-04-25 18:00:00-03:00,2025-04-25,18:00:00,-0.7839333333332797,50.687386316139964,False,False,-
